"Measurement" "Mean" "Subject" "Activity"
"tBodyGyro.mean...Y" -0.060096695182906 2 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.473919491167521 2 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.580897018974359 2 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.558906485153846 2 "STANDING"
"tGravityAcc.correlation...X.Z" -0.306975061555556 2 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.258962485606838 2 "STANDING"
"tBodyAccJerk.mean...X" 0.0736746386588889 2 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.0975590780163248 2 "STANDING"
"tBodyAccMag.mean.." -0.916359409059829 2 "STANDING"
"tBodyAccMag.std.." -0.903576374273504 2 "STANDING"
"tBodyAccMag.arCoeff..1" -0.0754057406948718 2 "STANDING"
"tBodyAccMag.arCoeff..2" 0.0177715134555556 2 "STANDING"
"tBodyAccMag.arCoeff..3" 0.0790971999355556 2 "STANDING"
"tBodyAccJerk.min...Z" 0.966893906239316 2 "STANDING"
"tBodyAccJerk.iqr...X" -0.970113129401709 2 "STANDING"
"tBodyGyro.max...X" -0.802688558632479 2 "STANDING"
"tBodyGyro.min...Z" 0.752242235991453 2 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.0115744502054701 2 "STANDING"
"tBodyGyroJerk.mean...X" -0.101182205623932 2 "STANDING"
"tBodyGyro.entropy...X" -0.132820440183761 2 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.0239037356800256 2 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999117002772277 3 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999604892079208 3 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.998910692673267 3 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.998524983168317 3 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.981304336138614 3 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.996645415643564 3 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.997858781782178 3 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.991384898019802 3 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.997418953069307 3 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.994593080693069 3 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.998676349009901 3 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.99937768990099 3 "STANDING"
"fBodyAcc.min...Z" -0.965416286633663 3 "STANDING"
"fBodyAcc.sma.." -0.935838708316832 3 "STANDING"
"fBodyAcc.energy...X" -0.998842687821782 3 "STANDING"
"fBodyAcc.iqr...Z" -0.955647506138614 3 "STANDING"
"fBodyAcc.entropy...X" -0.729743763219802 3 "STANDING"
"fBodyAcc.entropy...Y" -0.616771100257426 3 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.998462277029703 3 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998093863564356 3 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999161938910891 3 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.99799715950495 3 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999159444554455 3 "STANDING"
"fBodyGyro.mean...X" -0.912919907128713 3 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.998836956039604 3 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.998958628118812 3 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.998865021386139 3 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.998848583366337 3 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.998604724653465 3 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.998181378811881 3 "STANDING"
"fBodyAcc.kurtosis...Z" -0.225393807534653 3 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.998138225940594 3 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.991330092475248 3 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.998692270891089 3 "STANDING"
"fBodyAcc.mad...Y" -0.910850047029703 3 "STANDING"
"fBodyAcc.max...Y" -0.914667316356436 3 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.99668366970297 3 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.997821462475248 3 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.880812489405941 3 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999675156732673 3 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.0395619070326733 3 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0126006846954455 3 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.178225631725743 3 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0456159183384158 3 "STANDING"
"tBodyGyro.mean...X" -0.0308953246588119 3 "STANDING"
"tBodyGyro.mean...Y" -0.0553639346863366 3 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.438411352882178 3 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.483058874081188 3 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.452121025964356 3 "STANDING"
"tGravityAcc.correlation...X.Z" -0.367694196029703 3 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.105795223851485 3 "STANDING"
"tBodyAccJerk.mean...X" 0.0740713609108911 3 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" 0.0154136543346535 3 "STANDING"
"tBodyAccMag.mean.." -0.923508910594059 3 "STANDING"
"tBodyAccMag.std.." -0.904871864752475 3 "STANDING"
"tBodyAccMag.arCoeff..1" -0.0619516820227723 3 "STANDING"
"tBodyAccMag.arCoeff..2" 0.0189511619752475 3 "STANDING"
"tBodyAccMag.arCoeff..3" 0.0979960156009901 3 "STANDING"
"tBodyAccJerk.min...Z" 0.958351916534653 3 "STANDING"
"tBodyAccJerk.iqr...X" -0.971983130891089 3 "STANDING"
"tBodyGyro.max...X" -0.815458865148515 3 "STANDING"
"tBodyGyro.min...Z" 0.76057969949505 3 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.0670142091168317 3 "STANDING"
"tBodyGyroJerk.mean...X" -0.0938613456732673 3 "STANDING"
"tBodyGyro.entropy...X" -0.188504020494059 3 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.0459181368613861 3 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.998849886831683 4 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.998980196237624 4 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999589338019802 4 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.99805446990099 4 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.993985137920792 4 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.996305267227723 4 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.998542518118812 4 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.996637640594059 4 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.997853631188119 4 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.996956286732673 4 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.998846658613861 4 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999422428217822 4 "STANDING"
"fBodyAcc.min...Z" -0.97926424019802 4 "STANDING"
"fBodyAcc.sma.." -0.950118342871287 4 "STANDING"
"fBodyAcc.energy...X" -0.999442682574257 4 "STANDING"
"fBodyAcc.iqr...Z" -0.961893276930693 4 "STANDING"
"fBodyAcc.entropy...X" -0.802514706336634 4 "STANDING"
"fBodyAcc.entropy...Y" -0.610170586891089 4 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.998721918118812 4 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998150426633663 4 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999033576732673 4 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.998342082772277 4 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.99924706019802 4 "STANDING"
"fBodyGyro.mean...X" -0.928298674059406 4 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.998761791485149 4 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.998334122376238 4 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.998913791287129 4 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.998878790891089 4 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.99903206009901 4 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.99802235009901 4 "STANDING"
"fBodyAcc.kurtosis...Z" -0.334977785019802 4 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.99827280049505 4 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.997030401584158 4 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.998392355445544 4 "STANDING"
"fBodyAcc.mad...Y" -0.922765811782178 4 "STANDING"
"fBodyAcc.max...Y" -0.94075156980198 4 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.99634527960396 4 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.998091642079208 4 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.850966713366337 4 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999793366534653 4 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" -0.0552332839435644 4 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0046686332980198 4 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.171246620262376 4 "STANDING"
"tBodyAccJerk.correlation...Y.Z" -0.00199288905643565 4 "STANDING"
"tBodyGyro.mean...X" -0.0282229512372277 4 "STANDING"
"tBodyGyro.mean...Y" -0.0714851968792079 4 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.338707048207921 4 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.443466065873267 4 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.414211167711881 4 "STANDING"
"tGravityAcc.correlation...X.Z" 0.0189462866475247 4 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.260086181663366 4 "STANDING"
"tBodyAccJerk.mean...X" 0.0765152382475248 4 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.122462263785149 4 "STANDING"
"tBodyAccMag.mean.." -0.948057583267327 4 "STANDING"
"tBodyAccMag.std.." -0.938419048514851 4 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0194662212264356 4 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0439337122 4 "STANDING"
"tBodyAccMag.arCoeff..3" 0.146460404890099 4 "STANDING"
"tBodyAccJerk.min...Z" 0.963672427227723 4 "STANDING"
"tBodyAccJerk.iqr...X" -0.975951576138614 4 "STANDING"
"tBodyGyro.max...X" -0.824461703564356 4 "STANDING"
"tBodyGyro.min...Z" 0.790819761782178 4 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.0490146257572277 4 "STANDING"
"tBodyGyroJerk.mean...X" -0.10392913970297 4 "STANDING"
"tBodyGyro.entropy...X" -0.192014814610891 4 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.0795552708188119 4 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999568506842105 5 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999721687807018 5 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999556668859649 5 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.99898885754386 5 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.991992249298246 5 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.997633660789474 5 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.993634243333333 5 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.98820415622807 5 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.99753809131579 5 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.992035598859649 5 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.998322885789474 5 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.99955328377193 5 "STANDING"
"fBodyAcc.min...Z" -0.975098633245614 5 "STANDING"
"fBodyAcc.sma.." -0.952652267192982 5 "STANDING"
"fBodyAcc.energy...X" -0.999510944035088 5 "STANDING"
"fBodyAcc.iqr...Z" -0.963096387368421 5 "STANDING"
"fBodyAcc.entropy...X" -0.794134165964912 5 "STANDING"
"fBodyAcc.entropy...Y" -0.663257176131579 5 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.998779311140351 5 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998528497368421 5 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999588150438597 5 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.998586974298246 5 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.99937026377193 5 "STANDING"
"fBodyGyro.mean...X" -0.912528966491228 5 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999177187368421 5 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999023510087719 5 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999467490438597 5 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999450584824561 5 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999386390438596 5 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.998715440964912 5 "STANDING"
"fBodyAcc.kurtosis...Z" -0.306689748088421 5 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999169866754386 5 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.987984588859649 5 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.99838325754386 5 "STANDING"
"fBodyAcc.mad...Y" -0.931137905964912 5 "STANDING"
"fBodyAcc.max...Y" -0.933599101929825 5 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.997783059122807 5 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.998333022105263 5 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.863352954035088 5 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999847096929825 5 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" -0.0231685587921053 5 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0120342502587719 5 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.171400771332456 5 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0632381558149123 5 "STANDING"
"tBodyGyro.mean...X" -0.029610274857807 5 "STANDING"
"tBodyGyro.mean...Y" -0.073460473922807 5 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.496973591684211 5 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.536904061412281 5 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.508485982275439 5 "STANDING"
"tGravityAcc.correlation...X.Z" 0.407908465798246 5 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.427345678429825 5 "STANDING"
"tBodyAccJerk.mean...X" 0.074801788122807 5 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.18222282222807 5 "STANDING"
"tBodyAccMag.mean.." -0.942047920877193 5 "STANDING"
"tBodyAccMag.std.." -0.934469192719298 5 "STANDING"
"tBodyAccMag.arCoeff..1" -0.00493088598973684 5 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0529260057462281 5 "STANDING"
"tBodyAccMag.arCoeff..3" 0.161012902835702 5 "STANDING"
"tBodyAccJerk.min...Z" 0.966709441754386 5 "STANDING"
"tBodyAccJerk.iqr...X" -0.974581228070175 5 "STANDING"
"tBodyGyro.max...X" -0.814218563070175 5 "STANDING"
"tBodyGyro.min...Z" 0.792901073157895 5 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.121918355171053 5 "STANDING"
"tBodyGyroJerk.mean...X" -0.0941586028508772 5 "STANDING"
"tBodyGyro.entropy...X" -0.181368879807018 5 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.0919434414364035 5 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999788765225225 6 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999767858378378 6 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999728149189189 6 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999535678738739 6 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.992304465585586 6 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.999097435945946 6 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999488281891892 6 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.997940566936937 6 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.999595495675676 6 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.998723281801802 6 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999664156846847 6 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999698003873874 6 "STANDING"
"fBodyAcc.min...Z" -0.977219843891892 6 "STANDING"
"fBodyAcc.sma.." -0.971560852432432 6 "STANDING"
"fBodyAcc.energy...X" -0.999710442432432 6 "STANDING"
"fBodyAcc.iqr...Z" -0.975981708468468 6 "STANDING"
"fBodyAcc.entropy...X" -0.91700092981982 6 "STANDING"
"fBodyAcc.entropy...Y" -0.779751628171171 6 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.998962227477477 6 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998501966306306 6 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999582986036036 6 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.999425516396396 6 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999521431441441 6 "STANDING"
"fBodyGyro.mean...X" -0.963246538018018 6 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999584605945946 6 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999662777387387 6 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999815448288288 6 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999792336576577 6 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999767958468468 6 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.99948022 6 "STANDING"
"fBodyAcc.kurtosis...Z" -0.27628732518018 6 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999552376216216 6 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.997897221351351 6 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.999720590900901 6 "STANDING"
"fBodyAcc.mad...Y" -0.954148942792793 6 "STANDING"
"fBodyAcc.max...Y" -0.94610457954955 6 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.999322892972973 6 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.999500158558559 6 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.883165446306306 6 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999947654504505 6 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.0940762155495495 6 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0219497802640541 6 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.20714744189009 6 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0395420536194595 6 "STANDING"
"tBodyGyro.mean...X" -0.0258606668428829 6 "STANDING"
"tBodyGyro.mean...Y" -0.0523054514558559 6 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.454636036686306 6 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.493788534288288 6 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.458409531173423 6 "STANDING"
"tGravityAcc.correlation...X.Z" 0.217000770293694 6 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.406132450887658 6 "STANDING"
"tBodyAccJerk.mean...X" 0.0756251110720721 6 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.271564885448649 6 "STANDING"
"tBodyAccMag.mean.." -0.962904122522523 6 "STANDING"
"tBodyAccMag.std.." -0.95327684154955 6 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0671828316801802 6 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0881804231126126 6 "STANDING"
"tBodyAccMag.arCoeff..3" 0.149515496861261 6 "STANDING"
"tBodyAccJerk.min...Z" 0.977974808468469 6 "STANDING"
"tBodyAccJerk.iqr...X" -0.990818381621622 6 "STANDING"
"tBodyGyro.max...X" -0.857207466846847 6 "STANDING"
"tBodyGyro.min...Z" 0.807471484144144 6 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.135457133469369 6 "STANDING"
"tBodyGyroJerk.mean...X" -0.0979436849369369 6 "STANDING"
"tBodyGyro.entropy...X" -0.283833531465766 6 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.153186816798198 6 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999913555 7 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.9999470375 7 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999928802166667 7 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999807330333333 7 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.997603651916667 7 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.99939871525 7 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.99972058925 7 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.9990112805 7 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.9998151635 7 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.999688850083333 7 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999937661416667 7 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999969433 7 "STANDING"
"fBodyAcc.min...Z" -0.990085136166667 7 "STANDING"
"fBodyAcc.sma.." -0.98134324325 7 "STANDING"
"fBodyAcc.energy...X" -0.99991821925 7 "STANDING"
"fBodyAcc.iqr...Z" -0.982886117583333 7 "STANDING"
"fBodyAcc.entropy...X" -0.943937809916667 7 "STANDING"
"fBodyAcc.entropy...Y" -0.783347459333333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.999542383083333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.999473722416667 7 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999812530583333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.999720135583333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.99978667525 7 "STANDING"
"fBodyGyro.mean...X" -0.969862436166667 7 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999834629083333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999760892333333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999882417166667 7 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999879021583333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999877923416667 7 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.999748498 7 "STANDING"
"fBodyAcc.kurtosis...Z" -0.421559842273333 7 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.99981005975 7 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.999019380166667 7 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.9998827555 7 "STANDING"
"fBodyAcc.mad...Y" -0.962937361166667 7 "STANDING"
"fBodyAcc.max...Y" -0.962219019333333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.999405721833333 7 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.999652888333333 7 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.865351126416667 7 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999971331833333 7 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.0639152386691667 7 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" -0.048713980645 7 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.210294052941667 7 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0169339257383333 7 "STANDING"
"tBodyGyro.mean...X" -0.0276553322291667 7 "STANDING"
"tBodyGyro.mean...Y" -0.0745265385916667 7 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.436690690366667 7 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.437022703733333 7 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.397641040955 7 "STANDING"
"tGravityAcc.correlation...X.Z" -0.0145091759541667 7 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.278112974760833 7 "STANDING"
"tBodyAccJerk.mean...X" 0.0756108126166667 7 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.134799930729167 7 "STANDING"
"tBodyAccMag.mean.." -0.977403979 7 "STANDING"
"tBodyAccMag.std.." -0.975426643 7 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0521616282508333 7 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0845926733724167 7 "STANDING"
"tBodyAccMag.arCoeff..3" 0.177875785896667 7 "STANDING"
"tBodyAccJerk.min...Z" 0.986522897916667 7 "STANDING"
"tBodyAccJerk.iqr...X" -0.9906008375 7 "STANDING"
"tBodyGyro.max...X" -0.863214845 7 "STANDING"
"tBodyGyro.min...Z" 0.81163197775 7 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.2464279412 7 "STANDING"
"tBodyGyroJerk.mean...X" -0.0990315008916667 7 "STANDING"
"tBodyGyro.entropy...X" -0.288493340488333 7 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.2340821433825 7 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999363282857143 8 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999697728721805 8 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.998890574210526 8 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.99856929037594 8 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.98774315962406 8 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.998159152857143 8 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999031851428571 8 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.994319204285714 8 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.996721484661654 8 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.98987426887218 8 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.997065268721805 8 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.998683306466165 8 "STANDING"
"fBodyAcc.min...Z" -0.975807330225564 8 "STANDING"
"fBodyAcc.sma.." -0.939276719097744 8 "STANDING"
"fBodyAcc.energy...X" -0.998849380902256 8 "STANDING"
"fBodyAcc.iqr...Z" -0.953276669323308 8 "STANDING"
"fBodyAcc.entropy...X" -0.719331482210526 8 "STANDING"
"fBodyAcc.entropy...Y" -0.586384813699248 8 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.997754740977444 8 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.997578287894737 8 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.998712227293233 8 "STANDING"
